location,report_date,location_type,country,value,province,county,city
Colombia-Cordoba-Tuchin,2016-05-07,city,Colombia,20,Cordoba,Tuchin,None
Colombia-Cordoba-Tuchin,2016-05-14,city,Colombia,20,Cordoba,Tuchin,None
Colombia-Cordoba-Tuchin,2016-05-21,city,Colombia,20,Cordoba,Tuchin,None
Colombia-Cordoba-Tuchin,2016-05-28,city,Colombia,21,Cordoba,Tuchin,None
Colombia-Cordoba-Tuchin,2016-06-04,city,Colombia,21,Cordoba,Tuchin,None
Colombia-Cordoba-Tuchin,2016-06-11,city,Colombia,22,Cordoba,Tuchin,None
Colombia-Cordoba-Tuchin,2016-06-18,city,Colombia,21,Cordoba,Tuchin,None
Colombia-Cordoba-Tuchin,2016-06-25,city,Colombia,21,Cordoba,Tuchin,None
Colombia-Cordoba-Unknown,2016-01-09,city,Colombia,1,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-01-16,city,Colombia,1,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-01-23,city,Colombia,1,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-01-30,city,Colombia,3,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-02-06,city,Colombia,3,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-02-13,city,Colombia,17,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-02-20,city,Colombia,16,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-02-27,city,Colombia,17,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-03-05,city,Colombia,17,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-03-12,city,Colombia,16,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-03-19,city,Colombia,16,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-03-26,city,Colombia,16,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-04-02,city,Colombia,16,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-04-09,city,Colombia,16,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-04-16,city,Colombia,16,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-04-23,city,Colombia,16,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-04-30,city,Colombia,16,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-05-07,city,Colombia,17,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-05-14,city,Colombia,17,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-05-21,city,Colombia,18,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-05-28,city,Colombia,17,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-06-04,city,Colombia,17,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-06-11,city,Colombia,18,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-06-18,city,Colombia,18,Cordoba,Unknown,None
Colombia-Cordoba-Unknown,2016-06-25,city,Colombia,18,Cordoba,Unknown,None
Colombia-Cordoba-Valencia,2016-01-09,city,Colombia,3,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-01-16,city,Colombia,3,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-01-23,city,Colombia,6,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-01-30,city,Colombia,8,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-02-06,city,Colombia,12,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-02-13,city,Colombia,14,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-02-20,city,Colombia,19,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-02-27,city,Colombia,19,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-03-05,city,Colombia,19,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-03-12,city,Colombia,20,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-03-19,city,Colombia,20,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-03-26,city,Colombia,20,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-04-02,city,Colombia,21,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-04-09,city,Colombia,21,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-04-16,city,Colombia,21,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-04-23,city,Colombia,22,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-04-30,city,Colombia,22,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-05-07,city,Colombia,23,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-05-14,city,Colombia,23,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-05-21,city,Colombia,23,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-05-28,city,Colombia,23,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-06-04,city,Colombia,23,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-06-11,city,Colombia,23,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-06-18,city,Colombia,23,Cordoba,Valencia,None
Colombia-Cordoba-Valencia,2016-06-25,city,Colombia,23,Cordoba,Valencia,None
Colombia-Cundinamarca-Agua_De_Dios,2016-01-09,city,Colombia,93,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-01-16,city,Colombia,99,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-01-23,city,Colombia,104,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-01-30,city,Colombia,107,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-02-06,city,Colombia,108,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-02-13,city,Colombia,109,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-02-20,city,Colombia,110,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-02-27,city,Colombia,111,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-03-05,city,Colombia,111,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-03-12,city,Colombia,111,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-03-19,city,Colombia,111,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-03-26,city,Colombia,112,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-04-02,city,Colombia,112,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-04-09,city,Colombia,112,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-04-16,city,Colombia,112,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-04-23,city,Colombia,112,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-04-30,city,Colombia,113,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-05-07,city,Colombia,113,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-05-14,city,Colombia,111,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-05-21,city,Colombia,111,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-05-28,city,Colombia,110,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-06-04,city,Colombia,110,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-06-11,city,Colombia,110,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-06-18,city,Colombia,110,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Agua_De_Dios,2016-06-25,city,Colombia,110,Cundinamarca,Agua De Dios,None
Colombia-Cundinamarca-Alban,2016-01-09,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-01-16,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-01-23,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-01-30,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-02-06,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-02-13,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-02-20,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-02-27,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-03-05,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-03-12,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-03-19,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-03-26,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-04-02,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-04-09,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-04-16,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-04-23,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-04-30,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-05-07,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-05-14,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-05-21,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-05-28,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-06-04,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-06-11,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-06-18,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Alban,2016-06-25,city,Colombia,0,Cundinamarca,Alban,None
Colombia-Cundinamarca-Anapoima,2016-01-09,city,Colombia,12,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-01-16,city,Colombia,23,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-01-23,city,Colombia,40,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-01-30,city,Colombia,58,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-02-06,city,Colombia,71,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-02-13,city,Colombia,95,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-02-20,city,Colombia,110,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-02-27,city,Colombia,116,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-03-05,city,Colombia,127,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-03-12,city,Colombia,136,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-03-19,city,Colombia,142,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-03-26,city,Colombia,143,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-04-02,city,Colombia,149,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-04-09,city,Colombia,158,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-04-16,city,Colombia,160,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-04-23,city,Colombia,162,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-04-30,city,Colombia,162,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-05-07,city,Colombia,162,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-05-14,city,Colombia,158,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-05-21,city,Colombia,164,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-05-28,city,Colombia,166,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-06-04,city,Colombia,166,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-06-11,city,Colombia,166,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-06-18,city,Colombia,167,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anapoima,2016-06-25,city,Colombia,166,Cundinamarca,Anapoima,None
Colombia-Cundinamarca-Anolaima,2016-01-09,city,Colombia,1,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-01-16,city,Colombia,2,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-01-23,city,Colombia,4,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-01-30,city,Colombia,4,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-02-06,city,Colombia,4,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-02-13,city,Colombia,4,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-02-20,city,Colombia,5,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-02-27,city,Colombia,5,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-03-05,city,Colombia,5,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-03-12,city,Colombia,6,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-03-19,city,Colombia,6,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-03-26,city,Colombia,6,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-04-02,city,Colombia,6,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-04-09,city,Colombia,7,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-04-16,city,Colombia,7,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-04-23,city,Colombia,7,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-04-30,city,Colombia,7,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-05-07,city,Colombia,7,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-05-14,city,Colombia,7,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-05-21,city,Colombia,7,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-05-28,city,Colombia,7,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-06-04,city,Colombia,7,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-06-11,city,Colombia,7,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-06-18,city,Colombia,7,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Anolaima,2016-06-25,city,Colombia,8,Cundinamarca,Anolaima,None
Colombia-Cundinamarca-Apulo,2016-01-09,city,Colombia,14,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-01-16,city,Colombia,16,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-01-23,city,Colombia,27,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-01-30,city,Colombia,41,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-02-06,city,Colombia,44,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-02-13,city,Colombia,44,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-02-20,city,Colombia,48,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-02-27,city,Colombia,48,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-03-05,city,Colombia,49,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-03-12,city,Colombia,50,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-03-19,city,Colombia,51,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-03-26,city,Colombia,51,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-04-02,city,Colombia,53,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-04-09,city,Colombia,54,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-04-16,city,Colombia,55,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-04-23,city,Colombia,56,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-04-30,city,Colombia,56,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-05-07,city,Colombia,56,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-05-14,city,Colombia,57,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-05-21,city,Colombia,59,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-05-28,city,Colombia,58,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-06-04,city,Colombia,58,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-06-11,city,Colombia,58,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-06-18,city,Colombia,58,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Apulo,2016-06-25,city,Colombia,58,Cundinamarca,Apulo,None
Colombia-Cundinamarca-Arbelaez,2016-01-09,city,Colombia,0,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-01-16,city,Colombia,0,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-01-23,city,Colombia,0,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-01-30,city,Colombia,0,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-02-06,city,Colombia,0,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-02-13,city,Colombia,0,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-02-20,city,Colombia,1,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-02-27,city,Colombia,1,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-03-05,city,Colombia,2,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-03-12,city,Colombia,6,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-03-19,city,Colombia,10,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-03-26,city,Colombia,10,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-04-02,city,Colombia,16,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-04-09,city,Colombia,19,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-04-16,city,Colombia,21,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-04-23,city,Colombia,23,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-04-30,city,Colombia,23,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-05-07,city,Colombia,24,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-05-14,city,Colombia,23,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-05-21,city,Colombia,23,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-05-28,city,Colombia,24,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-06-04,city,Colombia,24,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-06-11,city,Colombia,25,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-06-18,city,Colombia,26,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Arbelaez,2016-06-25,city,Colombia,28,Cundinamarca,Arbelaez,None
Colombia-Cundinamarca-Beltran,2016-01-09,city,Colombia,1,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-01-16,city,Colombia,1,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-01-23,city,Colombia,1,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-01-30,city,Colombia,1,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-02-06,city,Colombia,1,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-02-13,city,Colombia,1,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-02-20,city,Colombia,1,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-02-27,city,Colombia,1,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-03-05,city,Colombia,1,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-03-12,city,Colombia,1,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-03-19,city,Colombia,1,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-03-26,city,Colombia,1,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-04-02,city,Colombia,1,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-04-09,city,Colombia,2,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-04-16,city,Colombia,2,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-04-23,city,Colombia,2,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-04-30,city,Colombia,2,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-05-07,city,Colombia,2,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-05-14,city,Colombia,2,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-05-21,city,Colombia,2,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-05-28,city,Colombia,2,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-06-04,city,Colombia,2,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-06-11,city,Colombia,2,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-06-18,city,Colombia,2,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Beltran,2016-06-25,city,Colombia,2,Cundinamarca,Beltran,None
Colombia-Cundinamarca-Bituima,2016-01-09,city,Colombia,0,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-01-16,city,Colombia,0,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-01-23,city,Colombia,0,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-01-30,city,Colombia,0,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-02-06,city,Colombia,0,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-02-13,city,Colombia,0,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-02-20,city,Colombia,0,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-02-27,city,Colombia,0,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-03-05,city,Colombia,0,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-03-12,city,Colombia,0,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-03-19,city,Colombia,0,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-03-26,city,Colombia,0,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-04-02,city,Colombia,0,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-04-09,city,Colombia,0,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-04-16,city,Colombia,0,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-04-23,city,Colombia,0,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-04-30,city,Colombia,1,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-05-07,city,Colombia,1,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-05-14,city,Colombia,1,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-05-21,city,Colombia,1,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-05-28,city,Colombia,1,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-06-04,city,Colombia,1,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-06-11,city,Colombia,1,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-06-18,city,Colombia,1,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bituima,2016-06-25,city,Colombia,1,Cundinamarca,Bituima,None
Colombia-Cundinamarca-Bojaca,2016-01-09,city,Colombia,0,Cundinamarca,Bojaca,None
Colombia-Cundinamarca-Bojaca,2016-01-16,city,Colombia,0,Cundinamarca,Bojaca,None
Colombia-Cundinamarca-Bojaca,2016-01-23,city,Colombia,0,Cundinamarca,Bojaca,None
Colombia-Cundinamarca-Bojaca,2016-01-30,city,Colombia,0,Cundinamarca,Bojaca,None
Colombia-Cundinamarca-Bojaca,2016-02-06,city,Colombia,0,Cundinamarca,Bojaca,None
Colombia-Cundinamarca-Bojaca,2016-02-13,city,Colombia,0,Cundinamarca,Bojaca,None
