location,date,zika_confirmed,density_per_km,location_type,country,latitude,longitude,mosquito_dist,max_temp,mean_temp,min_temp,dew_point,precipitation,wind,gdp
Haiti-Nord_Est-Ouanaminthe,2016-02-03,1,1661.0377197265625,city,Haiti,19.5473723,-71.72962489999998,76.16830156361456,32.0,28.0,24.0,19.0,0.0,14.0,8.2
Haiti-Nord_Ouest,2016-02-03,1,267.92584228515625,province,Haiti,19.8374009,-73.0405277,83.28837213664158,32.0,28.0,24.0,19.0,0.0,14.0,8.2
Haiti-Nord_Ouest-La_Tortue,2016-02-03,1,227.15951538085938,city,Haiti,20.0548685,-72.79246119999998,88.84783103458454,32.0,28.0,24.0,19.0,0.0,14.0,8.2
Haiti-Nord_Ouest-Saint_Louis_du_Nord,2016-02-03,1,2633.9404296875,city,Haiti,19.9276075,-72.7141496,85.57150269811252,32.0,28.0,24.0,19.0,0.0,14.0,8.2
Haiti-Ouest,2016-02-03,1,1030.8001708984377,province,Haiti,18.495701500000003,-72.47315290000002,53.17231262420456,32.0,28.0,24.0,19.0,0.0,14.0,8.2
Haiti-Ouest-Carrefour,2016-02-03,1,19935.478515625,city,Haiti,18.5295981,-72.40806049999998,53.844502513047246,32.0,28.0,24.0,19.0,0.0,14.0,8.2
Haiti-Ouest-Croix_des_Bouquets,2016-02-03,1,3529.599853515625,city,Haiti,18.5761,-72.2269,54.77414042000001,32.0,28.0,24.0,19.0,0.0,14.0,8.2
Haiti-Ouest-Delmas,2016-02-03,1,24117.15625,city,Haiti,18.5433614,-72.3052124,54.11874891401989,32.0,28.0,24.0,19.0,0.0,14.0,8.2
Haiti-Ouest-Petion_Ville,2016-02-03,1,7284.19775390625,city,Haiti,18.5138139,-72.2881907,53.5309205896664,32.0,28.0,24.0,19.0,0.0,14.0,8.2
Haiti-Ouest-Petit_Goave,2016-02-03,1,4691.6728515625,city,Haiti,18.4311407,-72.8545019,51.90474625239298,32.0,28.0,24.0,19.0,0.0,14.0,8.2
Haiti-Ouest-Port_au_Prince,2016-02-03,1,8698.419921875,city,Haiti,18.594395000000002,-72.30743259999998,55.14225393205005,32.0,28.0,24.0,19.0,0.0,14.0,8.2
Haiti-Sud,2016-02-03,1,326.2386169433594,province,Haiti,18.3320005,-73.7007088,49.9907175540005,32.0,28.0,24.0,19.0,0.0,14.0,8.2
Haiti-Sud-Aquin,2016-02-03,1,342.61602783203125,city,Haiti,18.2807252,-73.39592009999998,49.01620733183007,32.0,28.0,24.0,19.0,0.0,14.0,8.2
Haiti-Sud_Est,2016-02-03,1,894.4892578125,province,Haiti,18.2783598,-72.35479149999998,48.97150560051209,32.0,28.0,24.0,19.0,0.0,14.0,8.2
Haiti-Sud_Est-Anse_A_Pitres,2016-02-03,1,141.02984619140625,city,Haiti,18.045446300000002,-71.75779969999998,44.679465946367415,31.0,25.0,20.0,20.0,0.0,14.0,8.2
Haiti-Sud_Est-Cotes_de_Fer,2016-02-03,1,240.75506591796875,city,Haiti,18.18877,-73.00289149999998,47.29489882580003,32.0,28.0,24.0,19.0,0.0,14.0,8.2
Haiti-Sud_Est-Marigot,2016-02-03,1,761.3251953125,city,Haiti,18.2336579,-72.32075309999998,48.13092949046484,32.0,28.0,24.0,19.0,0.0,14.0,8.2
Mexico-Aguascalientes,2015-11-28,0,7810.2490234375,province,Mexico,21.8852562,-102.2915677,143.1375867152769,76.0,62.0,50.0,45.0,0.16,4.0,1076.9
Mexico-Baja_California,2015-11-28,0,0.026155754923820496,province,Mexico,30.8406338,-115.28375849999999,17.600386747404904,70.0,60.0,49.0,31.0,0.0,8.0,1076.9
Mexico-Baja_California_Sur,2015-11-28,0,0.69289231300354,province,Mexico,26.044444600000002,-111.66607250000001,112.1325238369383,82.0,74.0,67.0,63.0,0.0,5.0,1076.9
Mexico-Campeche,2016-06-11,1,0.06487607955932617,province,Mexico,18.931225,-90.2618068,62.15884050125003,34.0,29.0,24.0,25.0,75.43,9.0,1076.9
Mexico-Chiapas,2015-11-28,1,7786.619140625,province,Mexico,16.7569318,-93.1292353,24.855984503702487,53.0,44.0,35.5,33.0,38.145,6.5,1076.9
Mexico-Chihuahua,2015-11-28,0,4778.333984375,province,Mexico,28.6329957,-106.0691004,49.683419476437024,72.0,59.0,47.0,41.0,0.86,4.0,1076.9
Mexico-Coahuila_de_Zaragoza,2015-11-28,0,5.0378289222717285,province,Mexico,27.058676000000002,-101.70682940000002,84.47062126595199,70.0,61.0,49.0,48.0,0.0,3.0,1076.9
Mexico-Colima,2016-06-11,1,10.11670970916748,province,Mexico,19.122263399999998,-104.0072348,66.34009352995908,34.0,27.0,21.0,19.0,0.0,7.0,1076.9
Mexico-Distrito_Federal,2015-11-28,0,14325.6171875,province,Mexico,19.4326077,-99.133208,73.44379455019855,72.0,62.0,53.0,49.0,0.0,5.0,1076.9
Mexico-Durango,2015-11-28,0,12.651546478271484,province,Mexico,24.5592665,-104.6587821,160.06304961604457,78.0,62.0,47.0,44.0,0.0,3.0,1076.9
Mexico-Guanajuato,2015-11-28,0,8491.0224609375,province,Mexico,21.019014499999997,-101.25735859999999,115.77427491242042,77.0,64.0,52.0,48.0,0.0,4.0,1076.9
Mexico-Guerrero,2016-01-30,1,29.28565788269043,province,Mexico,17.439192600000002,-99.5450974,34.525154307789556,91.0,79.0,68.0,70.0,0.0,4.0,1076.9
Mexico-Hidalgo,2015-11-28,0,1651.119873046875,province,Mexico,20.0910963,-98.76238740000001,89.79235968574739,72.0,62.0,53.0,49.0,0.0,5.0,1076.9
Mexico-Jalisco,2016-01-02,1,4593.8408203125,province,Mexico,20.6595382,-103.34943759999999,105.30017607051849,78.0,62.0,47.0,48.0,0.0,2.0,1076.9
Mexico-Mexico,2015-11-28,0,7.910103797912598,province,Mexico,23.634501,-102.552784,183.82101691800207,70.0,59.0,47.0,42.0,0.0,5.0,1076.9
Mexico-Michoacan_de_Ocampo,2016-02-13,1,188.32546997070312,province,Mexico,19.5665192,-101.70682940000002,76.62797618393725,25.0,18.0,11.0,8.0,0.0,4.0,1076.9
Mexico-Morelos,2015-11-28,0,243.1723937988281,province,Mexico,18.6813049,-99.10134980000001,56.909253855528036,83.0,72.0,61.0,52.0,0.0,2.0,1076.9
Mexico-Nayarit,2016-03-05,1,8.520962715148926,province,Mexico,21.7513844,-104.8454619,138.7126844651267,31.0,22.0,14.0,13.0,0.0,7.0,1076.9
Mexico-Nuevo_Leon,2015-11-28,1,4271.4140625,province,Mexico,25.592172,-99.9961947,125.79421679516798,72.0,63.0,55.0,51.0,1.5,6.0,1076.9
Mexico-Oaxaca,2016-01-23,1,5096.3232421875,province,Mexico,17.0731842,-96.72658890000001,29.106490130259285,81.0,66.0,51.0,44.0,0.0,4.0,1076.9
Mexico-Puebla,2015-11-28,0,6606.7060546875,province,Mexico,19.041439800000003,-98.20627270000001,64.55329335804814,74.0,62.0,50.0,47.0,0.0,5.0,1076.9
Mexico-Queretaro_de_Arteaga,2015-11-28,0,6959.10400390625,province,Mexico,20.588818399999997,-100.3898876,103.30045256835704,77.0,65.0,53.0,49.0,0.0,6.0,1076.9
Mexico-Quintana_Roo,2016-06-11,1,6.076494216918945,province,Mexico,19.1817393,-88.47913759999999,67.67164030032899,35.0,29.0,24.0,24.0,67.07,10.0,1076.9
Mexico-San_Luis_Potosi,2015-11-28,0,7812.388671875,province,Mexico,22.156469899999998,-100.9855409,152.32181888121193,72.0,60.0,48.0,49.0,0.02,3.0,1076.9
Mexico-Sinaloa,2016-01-23,1,2.2355577945709233,province,Mexico,25.1721091,-107.4795173,139.21583041660566,86.0,66.0,46.0,54.0,0.0,4.0,1076.9
Mexico-Sonora,2015-11-28,0,0.04773048311471939,province,Mexico,29.297224699999997,-110.3308814,37.97999728858024,84.0,71.0,57.0,46.0,0.0,1.0,1076.9
Mexico-Tabasco,2016-03-05,1,53.38535690307617,province,Mexico,17.8409173,-92.6189273,41.0894242048786,28.0,24.0,21.0,22.0,8.89,6.0,1076.9
Mexico-Tamaulipas,2015-11-28,0,2.593869686126709,province,Mexico,24.266939999999998,-98.8362755,169.70680112720012,79.0,67.0,55.0,56.0,0.12,5.0,1076.9
Mexico-Tlaxcala,2015-11-28,0,4342.1474609375,province,Mexico,19.318154,-98.2374954,70.779138055432,74.0,62.0,50.0,47.0,0.0,5.0,1076.9
Mexico-Veracruz_de_Ignacio_de_la_Llave,2016-01-30,1,45.63874053955078,province,Mexico,19.2601605,-96.5783387,69.44896266152054,93.4,85.2,77.8,71.6,0.0,10.0,1076.9
Mexico-Yucatan,2016-01-30,1,4.2698707580566415,province,Mexico,18.806656,-89.3985283,59.51103148467201,85.0,74.0,62.0,66.0,0.0,5.0,1076.9
Mexico-Zacatecas,2015-11-28,0,8414.69140625,province,Mexico,22.7708555,-102.58324259999999,174.2152351937605,70.0,59.0,47.0,42.0,0.0,5.0,1076.9
Nicaragua-Carazo,2016-05-05,1,114.35311889648438,city,Nicaragua,11.7274729,-86.21584969999998,8.08984136246882,35.0,30.0,26.0,23.0,0.0,10.0,13.2
Nicaragua-Chinandega,2016-02-11,1,194.61260986328125,city,Nicaragua,12.623472099999999,-87.12732530000001,6.086738456956821,33.0,27.0,22.0,19.0,0.0,18.0,13.2
Nicaragua-Chinandega-San_Pedro_del_Norte,2016-02-12,1,64.16066741943361,city,Nicaragua,13.2754541,-86.87785670000001,4.507541820413619,33.0,27.0,22.0,19.0,0.0,18.0,13.2
Nicaragua-Granada,2016-05-05,1,193.20333862304688,city,Nicaragua,11.9344073,-85.9560005,7.57328351858658,35.0,30.0,26.0,23.0,0.0,10.0,13.2
Nicaragua-Jinotega,2016-05-05,1,171.13250732421875,city,Nicaragua,13.0883907,-85.9993997,4.786698477692978,35.0,30.0,26.0,23.0,0.0,10.0,13.2
Nicaragua-Leon,2016-03-07,1,240.58729553222656,city,Nicaragua,12.4315534,-86.87221459999998,6.875514526103116,35.0,29.0,25.0,22.0,0.0,17.0,13.2
Nicaragua-Leon-Quetzalguaque,2016-03-07,1,123.17100524902344,city,Nicaragua,12.507789500000001,-86.90355109999999,6.544549662620492,35.0,29.0,25.0,22.0,0.0,17.0,13.2
Nicaragua-Leon-Telica,2016-02-23,1,60.93349838256836,city,Nicaragua,12.6058333,-86.84222220000001,6.153084848777775,34.0,29.0,24.0,22.0,0.0,19.0,13.2
Nicaragua-Managua,2016-03-11,1,4173.90966796875,city,Nicaragua,12.114992599999999,-86.23617440000001,7.262460064109522,35.0,29.0,25.0,22.0,0.0,17.0,13.2
Nicaragua-Managua-Ciudad_Sandino,2016-02-11,1,2353.492431640625,city,Nicaragua,12.1564921,-86.3528838,7.209463932724821,33.0,27.0,22.0,19.0,0.0,18.0,13.2
Nicaragua-Masaya,2016-05-05,1,1227.1669921875,city,Nicaragua,11.9704485,-86.08863659999999,7.5008303123045,35.0,30.0,26.0,23.0,0.0,10.0,13.2
Nicaragua-Masaya-Masatepe,2016-03-07,1,719.3567504882812,city,Nicaragua,11.917145800000002,-86.1471939,7.6098242809152765,35.0,29.0,25.0,22.0,0.0,17.0,13.2
Nicaragua-Masaya-Nindiri,2016-02-12,1,387.7846984863281,city,Nicaragua,12.0022437,-86.12174240000002,7.441226534379382,33.0,27.0,22.0,19.0,0.0,18.0,13.2
Nicaragua-Masaya-San_Juan_de_Oriente,2016-03-07,1,869.7952880859375,city,Nicaragua,11.9033035,-86.0720757,7.6399880562245,35.0,29.0,25.0,22.0,0.0,17.0,13.2
Nicaragua-Matagalpa,2016-03-14,1,297.59381103515625,city,Nicaragua,12.929006900000001,-85.9151211,5.134984722495215,35.0,29.0,23.0,19.0,0.0,17.0,13.2
Nicaragua-Nueva_Segovia,2016-05-05,1,51.03972625732422,city,Nicaragua,13.7894404,-86.0121573,4.461174602304318,35.0,30.0,26.0,23.0,0.0,10.0,13.2
Nicaragua-Nueva_Segovia-Ocotal,2016-02-09,1,606.1177978515625,city,Nicaragua,13.6289038,-86.48449140000002,4.362173543308878,33.0,27.0,22.0,19.0,0.0,18.0,13.2
Nicaragua-Other,2016-03-07,1,55.03805541992188,city,Nicaragua,12.865416,-85.207229,5.302302186111998,35.0,29.0,25.0,22.0,0.0,17.0,13.2
Nicaragua-Rivas,2016-05-05,1,163.64163208007812,city,Nicaragua,11.4326663,-85.8230251,8.418667434311379,35.0,30.0,26.0,23.0,0.0,10.0,13.2
Nicaragua-Rivas-Cardenas,2016-03-14,1,53.17512512207031,city,Nicaragua,11.1975463,-85.51101039999998,8.451484261287378,35.0,29.0,23.0,19.0,0.0,17.0,13.2
Panama-Chiriqui,2016-04-11,1,52.24801635742188,province,Panama,8.584897999999999,-82.38857829999998,9.371035820807998,35.0,30.0,25.0,22.0,9.91,8.0,57.8
Panama-Colon-Salamanca,2016-04-11,1,10.843720436096193,county,Panama,9.3335381,-79.596863,12.063798584303221,34.666666666666664,29.666666666666668,25.0,21.666666666666668,6.606666666666667,8.666666666666666,57.8
Panama-Colon-San_Juan,2016-04-11,1,206.90740966796875,county,Panama,9.2248092,-79.6656473,11.533560944809278,34.333333333333336,29.333333333333332,25.0,21.333333333333332,3.3033333333333337,9.333333333333334,57.8
Panama-Costa_del_Este,2016-04-11,0,5490.580078125,county,Panama,9.0131299,-79.467576,10.636913212548016,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Darien-Rio_Congo,2016-04-11,1,3.3934450149536133,county,Panama,8.404109,-78.369316,9.056822007762001,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Herrera-Chitre,2016-04-11,1,721.0010375976562,county,Panama,7.952311900000001,-80.4382153,8.84319345376322,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Kuna_Yala,2016-04-11,1,18.77334213256836,province,Panama,9.2344395,-78.19262499999998,11.578616278320503,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Kuna_Yala-Achutupu,2016-04-11,1,18.77334213256836,county,Panama,9.1986445,-77.9870696,11.413022594760502,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Kuna_Yala-Acuatupu,2016-04-11,1,18.77334213256836,county,Panama,9.1986445,-77.9870696,11.413022594760502,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Kuna_Yala-Ailigandi,2016-04-11,1,19.993396759033203,county,Panama,8.537981,-80.782127,9.276931672722002,37.0,30.0,24.0,20.0,0.0,8.0,57.8
Panama-Kuna_Yala-Ailitupu,2016-04-11,1,19.993396759033203,county,Panama,8.537981,-80.782127,9.276931672722002,37.0,30.0,24.0,20.0,0.0,8.0,57.8
Panama-Kuna_Yala-Carti_Sugdup,2016-04-11,1,19.993396759033203,county,Panama,8.537981,-80.782127,9.276931672722002,37.0,30.0,24.0,20.0,0.0,8.0,57.8
Panama-Kuna_Yala-Corazon_de_Jesus,2016-04-11,1,12.69586944580078,county,Panama,9.4447222,-78.5861111,12.654911142345677,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Kuna_Yala-Mamitupu,2016-04-11,1,18.773344039916992,county,Panama,9.1791225,-77.98243029999998,11.3248703400125,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Kuna_Yala-Mulatupu,2016-04-11,1,19.993396759033203,county,Panama,8.537981,-80.782127,9.276931672722002,37.0,30.0,24.0,20.0,0.0,8.0,57.8
Panama-Kuna_Yala-Nalugena,2016-04-11,1,19.993396759033203,county,Panama,8.537981,-80.782127,9.276931672722002,37.0,30.0,24.0,20.0,0.0,8.0,57.8
Panama-Kuna_Yala-Naranjo_Chico,2016-04-11,1,12.695870399475098,county,Panama,9.45,-79.0333333,12.684199999999997,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Kuna_Yala-Nargana,2016-04-11,1,12.69586944580078,county,Panama,9.4447222,-78.5861111,12.654911142345677,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Kuna_Yala-Ogobsucum,2016-04-11,1,19.993396759033203,county,Panama,8.537981,-80.782127,9.276931672722002,37.0,30.0,24.0,20.0,0.0,8.0,57.8
Panama-Kuna_Yala-Playon_Chico,2016-04-11,1,18.77334213256836,county,Panama,9.300226,-78.23721499999998,11.896321062152001,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Kuna_Yala-Pto_Obaldia,2016-04-11,1,19.993396759033203,county,Panama,8.537981,-80.782127,9.276931672722002,37.0,30.0,24.0,20.0,0.0,8.0,57.8
Panama-Kuna_Yala-Rio_Azucar,2016-04-11,1,12.69586944580078,county,Panama,9.425366,-78.629898,12.548448627912002,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Kuna_Yala-Rio_Sidra,2016-04-11,1,12.69586944580078,county,Panama,9.5028094,-78.84858220000001,12.983397929456723,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Kuna_Yala-Soledad_Miria,2016-04-11,1,12.695870399475098,county,Panama,9.445,-78.89989700000002,12.656450000000001,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Kuna_Yala-Soledad_Miriam,2016-04-11,0,12.695870399475098,county,Panama,9.445,-78.89989700000002,12.656450000000001,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Kuna_Yala-Ustupu,2016-04-11,1,18.77334213256836,county,Panama,9.1324305,-77.9267437,11.1202143546605,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Kuna_Yala-Wichubhula,2016-04-11,1,19.993396759033203,county,Panama,8.537981,-80.782127,9.276931672722002,37.0,30.0,24.0,20.0,0.0,8.0,57.8
Panama-Metro,2016-04-11,1,22878.96484375,province,Panama,8.9727515,-79.53288459999999,10.486230601504497,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Metro-Ancon,2016-04-11,1,178.64511108398438,county,Panama,9.052817,-79.61652099999998,10.791371190977998,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Metro-Bella_Vista,2016-04-11,1,10285.8818359375,county,Panama,8.9875064,-79.5238103,10.540536244081917,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Metro-Bethania,2016-04-11,1,4776.39794921875,county,Panama,9.0094559,-79.5294318,10.622933012089623,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Metro-Calidonia,2016-04-11,1,16169.60546875,county,Panama,8.971488899999997,-79.53505299999998,10.48162402964641,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Metro-Chorrillo,2016-04-11,1,7821.94775390625,county,Panama,8.9493285,-79.5455917,10.4018103618245,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Metro-Clayton,2016-04-11,1,227.3785858154297,county,Panama,9.0039675,-79.57579609999998,10.602149282112501,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Metro-Costa_del_Este,2016-04-11,1,5490.580078125,county,Panama,9.0131299,-79.467576,10.636913212548016,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Metro-Gamboa,2016-04-11,1,95.8555908203125,county,Panama,9.1164638,-79.696513,11.05223152142088,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Metro-Juan_Diaz,2016-04-11,1,3339.0087890625,county,Panama,9.0311421,-79.4310052,10.706233956784821,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Metro-Las_Garzas,2016-04-11,1,24970.1328125,county,Panama,8.9539301,-79.5344526,10.418222047372018,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Metro-Parque_Lefevre,2016-04-11,1,6783.27783203125,county,Panama,9.0136149,-79.4844499,10.63876275500402,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Metro-Pueblo_Nuevo,2016-04-11,1,7561.4921875,county,Panama,9.014421400000002,-79.5125662,10.641840417555926,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Metro-SanFrancisco,2016-04-11,1,10210.58984375,county,Panama,8.9924711,-79.5069436,10.559004704670418,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Metro-San_Felipe,2016-04-11,1,24970.1328125,county,Panama,8.9531326,-79.5357556,10.415371682365521,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Metro-Tocumen,2016-04-11,1,1172.26513671875,county,Panama,9.067484599999998,-79.36908309999998,10.850050438474314,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-Metro-Veracruz,2016-04-11,1,892.901611328125,county,Panama,8.8876607,-79.64214150000001,10.19004446864898,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-P_Oeste,2016-04-11,1,157.14830017089844,province,Panama,8.7586041,-79.87517629999998,9.79609537707362,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Panama_Norte-Ernesto_Cordoba,2016-04-11,1,2443.093505859375,county,Panama,9.0789636,-79.5088291,10.89657363624992,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Panama_Norte-las_cumbres,2016-04-11,1,1982.912109375,county,Panama,9.0945134,-79.54910439999998,10.960435949559121,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Panama_Oeste-El_Coco,2016-04-11,1,1632.139892578125,county,Panama,8.8702881,-79.810063,10.13313361000322,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Panama_Oeste-Gorgona,2016-04-11,1,219.2851867675781,county,Panama,8.5569109,-79.87168369999998,9.31384088507762,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Panama_Oeste-Guadalupe,2016-04-11,1,5438.447265625,county,Panama,26.898009000000002,-101.43184699999999,88.57833500816199,32.0,25.0,18.0,16.0,1.02,7.0,57.8
Panama-Panama_Oeste-La_Chorrera,2016-04-11,1,3034.531005859375,county,Panama,8.8828941,-79.77363059999998,10.17430939962962,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Panama_Oeste-La_Mitra,2016-04-11,1,488.29632568359375,county,Panama,8.8423151,-79.7820394,10.044033831376023,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Panama_Oeste-Playa_Leona,2016-04-11,1,227.55474853515625,county,Panama,8.798655199999997,-79.77643370000001,9.911223008974073,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-Panama_Oeste-Vista_Alegre,2016-04-11,1,3720.7470703125,county,Panama,8.9300687,-79.69912099999998,10.334039085439379,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-San_Los_Santos-La_Villa,2016-04-11,1,156.24949645996094,county,Panama,7.9407745,-80.4048306,8.848429439700501,34.5,29.0,24.0,20.5,0.0,8.5,57.8
Panama-San_Miguelito,2016-04-11,1,10528.51953125,province,Panama,9.070755300000002,-79.4816378,10.863252552956189,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-San_Miguelito-Brisas_del_Golf,2016-04-11,1,5195.26025390625,county,Panama,9.0760707,-79.45899320000002,10.884799334796984,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-San_Miguelito-Condado_del_Rey,2016-04-11,1,4790.482421875,county,Panama,9.0344759,-79.5231075,10.719206559361622,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-San_Miguelito-Ojo_de_Agua,2016-04-11,1,52.00958633422852,county,Panama,8.592535,-80.63546649999998,9.38718705245,37.0,30.0,24.0,20.0,0.0,8.0,57.8
Panama-San_Miguelito-Omar_Torrijos,2016-04-11,1,4624.54052734375,county,Panama,9.055535800000001,-79.52099940000001,10.802183058163287,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-San_Miguelito-San_Jose,2016-04-11,1,5.062478065490723,county,Panama,8.2636939,-79.11533670000001,8.90298240979442,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-San_Miguelito-Victoriano_Lorenzo,2016-04-11,1,7430.234375,county,Panama,9.0319282,-79.50553790000001,10.709288851910479,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-San_Miguelito-Villa_Guadalupe,2016-04-11,1,6892.4267578125,county,Panama,9.0327829,-79.49218789999998,10.712613141064825,34.0,29.0,25.0,21.0,0.0,10.0,57.8
Panama-San_Miguelito-Villa_Lucre,2016-04-11,1,11670.1767578125,county,Panama,9.0551989,-79.48382480000001,10.800841701122422,35.0,29.0,23.0,20.0,0.0,7.0,57.8
Panama-San_Miguelito-Villas_del_Golf,2016-04-11,1,535.8929443359375,county,Panama,7.9609732000000015,-80.44899290000001,8.83961261423648,36.0,29.5,23.5,20.0,0.0,7.5,57.8
Panama-Sin_Especificar,2016-04-11,1,19.993396759033203,county,Panama,8.537981,-80.782127,9.276931672722002,37.0,30.0,24.0,20.0,0.0,8.0,57.8
United_States-Alabama,2016-02-24,1,8.525882720947267,province,United States,32.3182314,-86.902298,6.412178511891917,29.5,22.5,16.0,14.0,0.0,6.5,18624.5
United_States-Arizona,2016-03-30,1,0.05785632878541945,province,United States,34.048928100000005,-111.0937311,2.041038775939218,25.75,18.75,12.0,11.0,0.0,5.75,18624.5
United_States-Arkansas,2016-02-24,1,32.924957275390625,province,United States,35.20105,-91.83183340000001,1.2514892049999993,23.875,16.875,10.0,9.5,0.0,5.375,18624.5
United_States-California,2016-02-24,1,28.92959976196289,province,United States,36.778261,-119.4179324,5.806871988242009,22.0,15.0,8.0,8.0,0.0,5.0,18624.5
United_States-Colorado,2016-03-09,1,0.1714942902326584,province,United States,39.55005070000001,-105.78206740000002,13.757121265057735,16.0,8.0,2.0,5.0,0.0,9.0,18624.5
United_States-Connecticut,2016-03-23,1,816.0541381835938,province,United States,41.60322070000001,-73.087749,2.2914715145050017,13.5,7.5,2.5,4.0,10.915,13.5,18624.5
United_States-Delaware,2016-02-24,1,73.29888916015625,province,United States,38.9108325,-75.52766989999998,20.481140353536553,11.0,7.0,3.0,3.0,21.83,18.0,18624.5
United_States-District_of_Columbia,2016-02-24,1,7953.88623046875,province,United States,38.9071923,-77.03687070000001,20.524112355401826,11.0,7.0,3.0,1.0,43.44,17.0,18624.5
United_States-Florida,2016-01-16,1,32.40045166015625,province,United States,27.664827399999997,-81.5157535,69.90298879158162,11.283333333333333,7.316666666666666,3.3333333333333335,1.3166666666666667,42.91083333333333,16.916666666666668,18624.5
United_States-Florida-Alachua_County,2016-02-13,1,1149.6954345703125,county,United States,29.6579549,-82.3017728,32.36355764886804,11.566666666666666,7.633333333333333,3.6666666666666665,1.6333333333333333,42.38166666666667,16.833333333333332,18624.5
United_States-Florida-Baker_County,2016-01-16,0,118.60404205322266,county,United States,35.2675155,-116.07390729999999,1.3230812554804994,11.85,7.95,4.0,1.95,41.8525,16.75,18624.5
United_States-Florida-Bay_County,2016-01-16,0,845.082275390625,county,United States,30.24,-85.63,24.398800000000037,12.133333333333333,8.266666666666666,4.333333333333333,2.2666666666666666,41.32333333333333,16.666666666666668,18624.5
United_States-Florida-Bradford_County,2016-01-16,0,979.6985473632812,county,United States,41.9564953,-78.649163,1.9627572712462067,12.416666666666666,8.583333333333334,4.666666666666666,2.583333333333333,40.79416666666666,16.583333333333332,18624.5
United_States-Florida-Brevard_County,2016-02-20,1,712.3817749023438,county,United States,35.2334472,-82.73429190000002,1.2841777983756777,12.7,8.9,5.0,2.9,40.265,16.5,18624.5
United_States-Florida-Broward_County,2016-02-06,1,233.5669250488281,county,United States,26.190096,-80.365865,107.90704289843202,12.983333333333334,9.216666666666667,5.333333333333333,3.216666666666667,39.73583333333333,16.416666666666668,18624.5
United_States-Florida-Calhoun_County,2016-01-16,0,624.7852783203125,county,United States,34.502587,-84.9510542,1.3700955251380007,13.266666666666666,9.533333333333333,5.666666666666666,3.533333333333333,39.20666666666666,16.333333333333332,18624.5
United_States-Florida-Charlotte_County,2016-01-16,0,2444.838623046875,county,United States,35.2270869,-80.8431267,1.2774290863032205,13.55,9.85,6.0,3.8499999999999996,38.677499999999995,16.25,18624.5
